,Correlation,pvalue
sd_CD_G,0.15924002689784697,0.012164783090734946
sd_sdH,0.1530321201375501,0.07630690477872604
mean_cvH,0.14052006000051773,0.05915640031479318
mean_FHD,0.12829673971280145,0.09285406421647001
horzcover_shrub,0.12136698332921428,0.10350715498088975
sd_gapsize,0.1167952690483755,0.09850929701358548
mean_sdH_vegtype_shrub,0.10500505853463345,0.2043812556352931
maxpeakh_plot,0.10495260507843722,0.3853692229561498
sd_meanpeakh,0.10433133221956246,0.13522166558412496
gapsize_plot,0.09441742484987237,0.3230296453059682
sd_maxpeakh,0.09292610817157525,0.16131775743338808
stdpeakh_plot,0.09291145239847488,0.39422502696260725
mean_CD_AboveG,0.09191551869896877,0.2015453938200186
sd_maxH,0.09003870967841392,0.16506069920153904
sd_stdpeakh,0.08806565404142035,0.13381863550844444
FHD_plot,0.08676632471949776,0.0799567444637635
cv_nlayers,0.08513013224003967,0.02860967012417374
meanpeakh_plot,0.08340968668636625,0.49157960052900357
mean_meanpeakh,0.08286833675372997,0.6150744910343315
horzcover_tree,0.07834474578111056,0.9586505398806995
Cover0p25m_plot,0.0760348269865815,0.20171906880065518
mean_maxpeakh,0.07468737435643956,0.7587657319252871
mean_gapsize,0.07444675781534278,0.8018010693844942
mean_sdH,0.07406177134958793,0.5187132814646124
mean_stdpeakh,0.0737730315002718,0.8845643021267742
mean_VDRpeak,0.07146311270574274,0.8308529653039264
propMultiLayer,0.06886445406189755,0.7732805677913245
Cover1p5m_plot,0.06588080895229752,0.7615927793992563
sd_cvpeakh,0.06559206910298139,0.05516674924442922
mean_maxH,0.06188657437009102,0.6709305296706287
sd_nlayers,0.06183845106187166,0.34179754481260294
horzcover_woody,0.05967290219200067,0.6047142623671241
sd_cscore,0.059239792418026474,0.290896521146409
mean_cvpeakh,0.057459230013910324,0.6915403605864341
sd_VDRpeak,0.05659301046596193,0.173229328912182
Cover0p5m_plot,0.056448640541303864,0.3998269014637602
mean_nlayers,0.05105883002073606,0.9156734077264886
cv_herbh,0.047738321753600536,0.18894428053976783
mean_cscore,0.04085668867823272,0.4746372768821312
mean_cvH_vegtype_shrub,0.03257947966450359,0.6459581937114562
cv_meanpeakh,0.027526532301471278,0.680241337466055
sd_FHD,0.025553476664477708,0.31543568731792754
cv_VDR,0.022184845089122832,0.4822701963119554
X25thPerc_plot,0.012319566904154977,0.416181773336441
sd_sdH_vegtype_grass,0.0050529473630323155,0.6626625946902857
X50thPerc_plot,0.003657371424671009,0.30419202446129406
sd_cvH,-0.0064966466096129764,0.5014206600153062
meanH_plot,-0.00866219547948397,0.9717019360134402
VDRpeak_plot,-0.011361739131114925,0.8349618558770393
sd_cvHgrasslayer,-0.013426402993200151,0.8485734716369578
nlayers_plot,-0.020024920076460288,0.8783441330585259
cv_maxH,-0.028633368390516452,0.28799586346834766
cv_ptoh,-0.0308470405686068,0.6573413063508333
cv_maxpeakh,-0.03224261650696811,0.3526228220726772
cv_gapsize,-0.053080008965948985,0.09950742224501627
cv_stdpeakh,-0.05640051723308451,0.09588096758446912
cv_CD_AboveG,-0.06660265857558785,0.024468078279286255
sd_VDR,-0.06809448113038787,0.5775706197183236
cv_VDRpeak,-0.07035627661669756,0.07526997633654121
cv_cvpeakh,-0.07521673074685246,0.08054809605875513
X75thPerc_plot,-0.08537074878113644,0.9064297937279933
cvpeakh_plot,-0.1112048989847031,0.2936184308039737
ptoh_plot,-0.1668435095965051,0.045640795140043225
sd_cvH_vegtype_grass,-0.1798849261239504,0.3076964784093481
sd_ptoh,-0.20928826744597656,0.3452226913421382
VDR_plot,-0.2358472394241099,0.21498531503825677
mean_VDR,-0.24254147342555113,0.10185880832053334
cv_maxHgrasslayer,-0.28248381924761606,0.10697183999052026
cv_FHD,-0.32343675454228754,0.05926756390860686
cv_CD_G,-0.3239179876244811,0.01881472004452287
cv_CD_AboveGgrasslayer,-0.33527508836424896,0.0044554862154713585
horzcover_ground,-0.3671327184054622,0.00942794729127026
mean_ptoh,-0.37151193945342353,0.0118368885902333
cv_CD_Ggrasslayer,-0.39836474543982386,0.009956323232026712
